"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-03-31,"94544","CA","San Francisco","Alameda","Hayward",292,2386,0,0.00209995800083998,0.0196581196581197,2933
2018-03-31,"19124","PA","Philadelphia","Philadelphia","Philadelphia",293,1061,0,0.00473484848484848,0.0484189723320158,15862
2018-03-31,"78641","TX","Austin","Williamson","Leander",294,1508,-0.00132450331125828,0.00734802939211757,0.0258503401360544,345
2018-03-31,"60616","IL","Chicago","Cook","Chicago",295,1683,-0.00177935943060498,-0.0146370023419204,0.0126353790613718,16660
2018-03-31,"97402","OR","Eugene","Lane","Eugene",296,1013,0.0109780439121757,0.0242669362992922,0.088077336197637,1023
2018-03-31,"43228","OH","Columbus","Franklin","Columbus",297,866,-0.00230414746543779,0.00347624565469293,0.0484261501210654,4211
2018-03-31,"33313","FL","Miami-Fort Lauderdale","Broward","Lauderhill",298,1240,0.000807102502017756,0.0105949470252649,0.0341951626355296,13492
2018-03-31,"75150","TX","Dallas-Fort Worth","Dallas","Mesquite",299,1224,0.0057518488085456,0.0217028380634391,0.0497427101200686,663
2018-03-31,"95051","CA","San Jose","Santa Clara","Santa Clara",300,3009,0.000998003992015968,0.00669120107059217,0.0365139510850844,3850
2018-03-31,"20147","VA","Washington","Loudoun","Ashburn",301,2049,0.00342801175318315,0.00490436488474743,0.0163690476190476,9227
2018-03-31,"55901","MN","Rochester","Olmsted","Rochester",302,1002,-0.00693756194251734,-0.0176470588235294,0.000999000999000999,1918
2018-03-31,"23452","VA","Virginia Beach","Virginia Beach City","Virginia Beach",303,1200,0,0.000834028356964137,0.00671140939597316,3848
2018-03-31,"91710","CA","Riverside","San Bernardino","Chino",304,1635,0.00183823529411765,-0.00183150183150183,0.0400763358778626,2445
