"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"94118","San Francisco","CA","San Francisco","San Francisco",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,2995,3225,3200,3195,3172.5,3100,3395,3197.5,3395,3500,3322.5,3400,3172.5,3100
"11432","New York","NY","New York","Queens",216,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1500,1625,1575,1512.5,1450,1575,1625,1575,1500,1550,1500,1497.5,1450,1475,1500,1525,1575,1650,1568,1601,1550,1600,1625,1587.5,1555,1600,1650,1700,1672.5,1697,1600,1650,1712.5,1795,1650,1700,1650,1650,1717.5,1795,1650,1795,1997.5,1850,1650,1750,1833,1795,1850,1825,1875,2000,2060,2186,2383,2200,1975,1872.5,1828,1912.5,1925,1850,1850
"11222","New York","NY","New York","Kings",217,,,,,,,,,,,,,,,,,,,,,,2600,2725,2450,2400,2000,2300,2400,2400,2400,2675,2650,2700,2750,2850,2800,2800,2800,2700,2600,2600,2600,2700,2950,2950,2800,2850,2807.5,2900,2815,2797,2796,2795,2700,2845,2995,2915,2875,2900,2907,2940.5,2800,2800,2700,2750,2750,2897.5,2800,2900,2950,2850,2895,2895,2850,2680,2792.5,2750,2749.5,2775,2797,2899,2899,2800,2849.5,2785,2693.5,2600,2600,2599,2699
"60201","Evanston","IL","Chicago","Cook",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1482.5,1645,1650,1500,1497.5,1595,1550,1415,1500,1485,1350,1395,1495,1440,1495
"44120","Cleveland","OH","Cleveland","Cuyahoga",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.5,845,755,750,750,785,800,787.5,725,725,699,699,699,699
"02124","Boston","MA","Boston","Suffolk",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2060,2200,1850,1800,1800,1850,1850,1840,1810,1900,2000,1950,2025,2000,1900,1800,1875,1850,1850,1900,1900,1850,2050,2077.5,2000,2000,1997.5,1985,1995,2100,1850,1875,2000,2050,2150,2150,2140,2100,2100,2100,2100,2100,2100,2100
"44118","Cleveland Heights","OH","Cleveland","Cuyahoga",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,947,925,925,975,975,937.5,850,945,945,900,947.5,950,935
"50613","Cedar Falls","IA","Waterloo","Black Hawk",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,1000,950,1000,975,900,960,995,1000,975,962.5,862.5,850,882.5
"98277","Oak Harbor","WA","Oak Harbor","Island",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,1050,1030,999.5,1100,1100,1075,1100,1050,1137.5,1150,1050,1075,1050,1100
"59101","Billings","MT","Billings","Yellowstone",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,575,575,575,575,525,562.5,575,595,595,595,585,595,600,625,600,597.5,595,595,625,625,650,595,595,595,595,592.5,595,550,562.5,595,645,585,550,550,575,595,595,580,592.5,600,595,595,595,595,595,595,575,575,595
"33161","North Miami","FL","Miami-Fort Lauderdale","Miami-Dade",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1300,1425,1450,1297.5,1400,1400,1400,1362.5,1250,1250,1400,1337.5,1400,1500
"80220","Denver","CO","Denver","Denver",226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,995,995,1050,1095,1095,1195,1197.5,1172.5,1075,1195,1235,1197.5,1225
"94114","San Francisco","CA","San Francisco","San Francisco",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3750,3695,3695,3895,4272.5,3995,4347.5,3850,3850,3995,3997.5,3825
"19121","Philadelphia","PA","Philadelphia","Philadelphia",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,1725,1725,1800,1900,1800,1800,1800,1725,1890,1882.5,1875,1920,1950,1845,1920
"01752","Marlborough","MA","Boston","Middlesex",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1560,1540,1485,1500,1500,1541,1580,1580,1650,1640,1518,1461,1475,1610.5
"07304","Jersey City","NJ","New York","Hudson",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1497.5,1472.5,1472.5,1550,1595,1550,1550,1550,1497.5,1475,1450,1587,1595
"07960","Morris","NJ","New York","Morris",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,2000,2100,2200,2225,2300,2300,2200,2100,2097.5,2100,2100,2125,2000,2150
"11101","New York","NY","New York","Queens",232,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2525,2500,2500,2597.5,2500,2600,2700,2650,2610,2625,2600,2600,2600,2595,2596.5,2600,2620,2650,2700,2630,2600,2600,2600,2677,2692.5,2650,2700,2725,2725,2785,2750,2700,2750,2700,2695,2700,2700,2650,2672,2682,2672,2730,2700,2743,2750,2784,2715,2767,2615,2702,2650,2650,2625,2610,2650,2750.5,2795,2777,2795,2710,2712.5,2657,2650,2746
"10065","New York","NY","New York","New York",233,,,,,,,3300,3197.5,3250,3195,3200,3300,3600,3222.5,3000,3000,3000,3150,3000,3300,3350,3400,3495,3400,3500,3400,3500,3450,3400,3500,3600,3500,3500,3450,3500,3495,3500,3495,3450,3400,3495,3500,3500,3400,3600,3500,3450,3200,3295,3472.5,3450,3400,3585,3500,3497.5,3450,3495,3495,3495,3495,3495,3495,3425,3495,3450,3492.5,3695,3295,3200,3295,3200,3200,3395,3289.5,3297.5,3375,3450,3295,3297,3249,3252.5,3495,3000,3200,3200,3250,3200,3137.5,3200,3125
"13601"," Watertown","NY","Watertown","Jefferson",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,695,700,650,685,750,775,775,775,775,775,775,775,775,775
"90278","Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2197.5,2297.5,2250,2200,2250,2200,2125,2495,2395,2225,2225,2272.5,2190,2200
"92116","San Diego","CA","San Diego","San Diego",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1495,1600,1572.5,1500,1500,1695,1595,1495,1625,1550,1500,1595,1595,1500
"60609","Chicago","IL","Chicago","Cook",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,1300,1300,1300,1250,1100,1050,1100,1100,1100,1100,1175,1200
"83704","Boise","ID","Boise City","Ada",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880,895,875,850,875,825,875,875,875,915,910,925,920,920,895
"60605","Chicago","IL","Chicago","Cook",239,,,,,,,,,,,,,,2030.5,1832,1787.5,1708.5,1817,1985,2100,2130,1954.5,1957.5,1829.5,1754,1847,1892,1900,2031,1961,2029,1937.5,1908,1922,1855,1785,1865.5,1900,1971,1900,1900,1891,1889,1889,1974.5,2000,2055,2000,1915,1979,1973,1983,2043.5,1911,1910,1921,1964.5,2010.5,1909,1960,1924,2014,1987,2008,1921.5,1921,1843,1879,1898,1969,2001,1895,1920,1970,1797.5,1950,1918,1979,1998.5,1989,2000.5,2000,2057,2000,2026,1998,1911,1990,1981.5,1978
"10040","New York","NY","New York","New York",240,,,,,,1385,1415,1350,1300,1300,1400,1450,1350,1360,1298,1272.5,1325,1331.5,1377.5,1300,1325,1350,1462.5,1400,1450,1400,1413.5,1395,1375,1400,1450,1450,1475,1480,1451,1500,1500,1500,1495,1500,1500,1500,1500,1500,1549,1600,1700,1675,1700,1650,1650,1650,1700,1695,1675,1700,1700,1685,1675,1750,1700,1695,1650,1650,1625,1625,1625,1650,1650,1700,1850,1637.5,1625,1650,1625,1773,1750,1700,1725,1850,1850,1887.5,1800,1800,1800,1750,1795,1795,1762.5,1870
"49504","Grand Rapids","MI","Grand Rapids","Kent",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,862.5,825,900,850,850,850,875,950,950,895,825,850,950,895
"01801","Woburn","MA","Boston","Middlesex",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1650,1675,1650,1675,1650,1750,1850,1700,1775,1797.5,1797.5,1762.5,1775,1795,1775
"94103","San Francisco","CA","San Francisco","San Francisco",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2820,3325,3495,3692.5,3600,3662.5,3850,3855,3550,3420,3500,3500,3287.5,3175,3495,3300
"90057","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1195,1295,1299,1350,1395,1399,1297.5,1312.5,1395,1250,1225,1250
"53211","Milwaukee","WI","Milwaukee","Milwaukee",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,967.5,945,935,954.5,990,987.5,989.5,997.5,987.5,995,995,1052.5,1150
"77004","Houston","TX","Houston","Harris",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950,950,897.5,900,900,885,895,872.5,850,900,912.5,925,900,900,985
"59718","Bozeman","MT","Bozeman","Gallatin",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1395,1395,1395,1437.5,1350,1350,1300,1350,1295,1312.5,1312.5
"11205","New York","NY","New York","Kings",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982.5,2899,3100,3100,2899,2850,2795,2712,2700,2700,2750,2850,2800,2800,2782,2782,2895,2800,2800,2850,2800,2600,2660,2699,2699,2700,2750,2795,2799,2792,2700,2700,2600,2599.5,2600,2600,2694
"20003","Washington","DC","Washington","District of Columbia",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730,2600,2650,2587,2730,2715,2887.5,2730,2730,2730,2790,2970,3285
"60645","Chicago","IL","Chicago","Cook",250,,,,,,,,,,,,,,,,,,,,,,,,1075,995,950,1025,1050,1085,1095,1095,1150,1125,975,995,985,975,995,995,995,975,1007.5,1000,995,1000,1080,1150,1112.5,1100,1095,1125,1050,992.5,1050,1112.5,1100,1095,1110,1050,1085,1125,1237.5,1300,1300,1300,1285,1272.5,1250,1100,1150,1100,1150,1142.5,1100,1150,1250,1300,1325,1325,1325,1325,1300,1250,1225,1222.5,1200,1225,1225,1250,1295
"11561","Long Beach","NY","New York","Nassau",251,,,,,,,,,,,,,,,,,,,,,,,,,2000,2200,2000,1950,1995,2100,2100,2100,2150,2000,2100,2000,1975,1912.5,1850,1800,1800,1800,1850,1965,2000,2050,2100,2100,2000,2000,2100,2080,2187.5,2100,2280,2350,2462.5,2600,2300,2300,2200,2200,2225,2250,2300,2400,2300,2250,2300,2000,2125,1980,2300,2150,2300,2497.5,2500,2600,2600,2700,2500,2300,2250,2250,2250,2290,2300,2500,2600,2500
"33130","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2500,2400,2237.5,2150,2300,2300,2350,2350,2400,2440,2100,2200,2100,2300,2300,2200,2050,2100,2200,2050,2100,2200,2200,2200,2350,2200,2200,2350,2350,2399.5,2450,2426,2300,2250,2350,2250,2200,2150,2267.5,2350,2300,2350,2400,2400,2400,2500,2500,2500,2485,2450,2400,2400,2450,2500,2500,2400
"06790","Torrington","CT","Torrington","Litchfield",253,,,,,,,,,,,,,775,762.5,775,725,775,775,750,750,750,750,700,775,775,750,750,750,795,775,795,800,782.5,750,750,750,775,800,795,780,775,775,775,775,775,800,800,800,797.5,780,795,775,795,795,775,775,795,800,825,825,800,850,850,825,825,812.5,800,800,800,800,800,837.5,850,800,825,800,800,800,825,800,800,825,837.5,825,800,800,800,800,812.5,825
"98102","Seattle","WA","Seattle","King",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1500,1637.5,1650,1695,1725,1745,1925,1745,1645,1595,1550,1600,1597.5,1650
"92672","San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2300,2272.5,2395,2150,2200,2100,2150,2150,2195,2047.5,2097.5,2100,2250,1997.5
"60651","Chicago","IL","Chicago","Cook",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1100,1137.5,1200,1177.5,1100,1100,1200,1200,1200,1200,1200,1225,1200,1185
"33134","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1882.5,1825,1950,2075,2037.5,1900,1850,1962.5,1987.5,2000,2200,2287.5,2275,2250
"02127","Boston","MA","Boston","Suffolk",258,,,,,,,,,,,,,,,,,,,,,2550,2550,2600,2640,2450,2600,2570,2405,2405,2404,2585,2800,2897.5,2925,2800,2795,2750,2650,2775,2800,2750,2750,2760,2800,2800,2800,2700,2600,2550,2625,2600,2650,2650,2730,2700,2650,2850,2800,2730,2800,2650,2650,2650,2650,2730,2800,2825,2850,2700,2800,2800,2800,2850,2900,2745,2800,2999,3000,3000,3000,3000,3000,2987.5,3000,2912.5,2950,2967.5,2900,2800,2850
"85716","Tucson","AZ","Tucson","Pima",259,,,,,,,,,,,,,,585,595,595,595,595,625,650,595,562.5,585,575,550,595,650,675,675,650,600,585,575,549.5,550,550,549,547,550,550,575,575,575,575,575,575,595,575,575,575,585,575,575,575,597.5,595,575,575,530,550,550,575,600,625,625,625,612.5,650,625,585,595,595,562.5,575,585,597.5,595,637.5,650,650,650,695,650,650,625,620,605,595,650,750
"33410","Palm Beach Gardens","FL","Miami-Fort Lauderdale","Palm Beach",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2050
"11217","New York","NY","New York","Kings",261,,,,,,,,,,,2400,2375,2450,2599,2450,2450,2500,2500,2600,2550,2500,2685.5,2500,2745,2500,2500,2699.5,2695,2800,2800,2799.5,2900,2750,2900,2900,2900,2895,2900,2795,2792.5,2700,2712.5,2800,2990,2949,2900,2900,3000,3200,2860,2900,2875,2950,2914,2914,2980,2900,2900,2950,2950,2950,2900,2860,2900,2850,2900,2950,2900,3100,3000,3000,3000,2900,2978,2900,2750,2800,2900,2898,2995,3000,3078,3070,3100,3000,2820,2900,2914,3000,3000
"11435","New York","NY","New York","Queens",262,,,,,,,,,,,,,,,,,,,,,,,,,,1512.5,1612,1550,1475,1375,1425,1362.5,1400,1400,1395,1375,1375,1375,1400,1400,1450,1450,1450,1450,1495,1550,1575,1600,1750,1602.5,1675,1645,1598,1598,1600,1637,1775,1750,1775,1775,1699,1750,1785,1750,1762.5,1762.5,1750,1800,1725,1750,1750,1800,1725,1709,1695,1700,1700,1750,1750,1775,1800,1800,1850,1850,1850,1825,1849,1800,1800,1850
"02149","Everett","MA","Boston","Middlesex",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1700,1800,1850,1750,1850,1900,1825,2000,1995,1950,1900,1950,2000,2197.5
"10034","New York","NY","New York","New York",264,,,,,,,,,,,,,,,,,,1450,1450,1425,1350,1450,1522,1450,1375,1350,1450,1450,1495,1495,1450,1450,1495,1475,1450,1450,1475,1450,1450,1450,1475,1475,1495,1550,1595,1606,1650,1650,1650,1650,1600,1650,1650,1600,1650,1662.5,1700,1762.5,1695,1695,1712.5,1700,1795,1750,1700,1700,1650,1700,1700,1750,1695,1600,1695,1675,1695,1695,1750,1775,1795,1855,1825,1825,1825,1800,1800,1725,1774,1794.5,1795,1850
"06360","Norwich","CT","New London","New London",265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,900,875,950,812.5,850,850,887,899,875,935,900,875,950
"32304","Tallahassee","FL","Tallahassee","Leon",266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,695,750,685,725,725,725,712.5,699,725,690,725,750,812
"92054","Oceanside","CA","San Diego","San Diego",267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1647.5,1712.5,1612.5,1675,1875,1695,1695,1700,1790,1695,1595
"82001","Cheyenne","WY","Cheyenne","Laramie",268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,695,750,700,695,685,695,700,725,725,725,700,695,695,695
"76522","Copperas Cove","TX","Killeen","Coryell",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,500,550,550,565,585,550,547.5,520,550,550,550,550,550,575
"02472","Watertown","MA","Boston","Middlesex",270,,,,,,,,,,,,,,,,,,1800,1750,2000,1950,1800,1800,1900,1800,1800,1800,1800,1800,1800,1850,1800,1900,1800,1950,1950,1900,1900,1850,1850,1850,1900,1900,2000,2000,2150,2100,2027.5,1950,1900,2000,1975,2030,2000,2150,2100,2150,2200,2150,2150,2100,2100,2100,2200,2200,2200,2200,2100,2127,2175,2150,2100,2100,2200,2125,2100,2300,2350,2400,2325,2350,2350,2400,2300,2212.5,2250,2300,2262.5,2300,2400
"90804","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1500,1312.5,1397.5,1495,1595,1495,1512.5,1475,1550,1550,1550,1595,1497.5,1562.5
"94025","Menlo Park","CA","San Francisco","San Mateo",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095,2872.5,3095,3095,3095,3095,3035,3200,3295,3000,2695,2925,2995,2975
"02130","Boston","MA","Boston","Suffolk",273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520,2600,2600,2625,2700,2650,2600,2579,2556.5,2600,2599,2775,2700,2625
"38127","Memphis","TN","Memphis","Shelby",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,450,450,450,450,450,450,450,450,450,450,450,450
"90029","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.5,1632,1750,1650,1595,1595,1695,1672.5,1795,1695,1650,1695,1895,1847.5
"70118","New Orleans","LA","New Orleans","Orleans",276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1537.5,1500,1500,1425,1400,1400,1300,1250,1262.5,1250,1250,1400,1285
"10001","New York","NY","New York","New York",277,,,,,,,,,,,,,,,,3400,3495,3450,3400,3395,3450,3600,3602.5,3650,3630,3597.5,3500,3400,3400,3413.5,3420,3435,3400,3450,3454,3490,3400,3300,3295,3300,3322.5,3350,3350,3400,3500,3462,3325,3450,3352.5,3310,3445,3395,3380,3495,3490,3500,3650,3650,3800,3872.5,3650,3600,3650,3650,3400,3395,3400,3397.5,3695,3695,3595,3595,3600,3788.5,3499,3557,3600,3652.5,3800,3845,3646,3961.5,3872,3933,3950,3847.5,3695,3795,3795,3771
"60653","Chicago","IL","Chicago","Cook",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375,1350,1207,1250,1221,1300,1275,1250,1235,1250,1250,1250,1250
"07307","Jersey City","NJ","New York","Hudson",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1950,1900,1850,1800,1800,1775,1900,1975,1925,1795,1750,1850,1900,1850,1775
"12601"," Poughkeepsie","NY","New York","Dutchess",280,,,,,,,,,,,,,,,,,,,,,,,900,900,925,950,900,900,900,950,1000,950,950,850,850,887.5,900,850,950,950,945,950,950,1000,1024.5,1024.5,950,1000,1050,975,1000,1000,1050,1050,1000,1050,1050,1100,1050,1072.5,1050,1050,1037.5,1100,1100,1100,1100,1095,1172.5,1050,1150,1095,1100,1150,1100,1150,1150,1150,1200,1187.5,1200,1150,1150,1150,1150,1125,1195,1175,1195,1175
"10026","New York","NY","New York","New York",281,,,,,,,,,,,,,,,,,,2383,2495,2650,2775,2700,2712.5,2700,2595,2600,2600,2516,2495,2495,2595,2599,2600,2598,2650,2595,2600,2600,2500,2500,2595,2600,2595,2595,2600,2700,2700,2795,2697.5,2509,2700,2612,2800,2750,2699,2550,2650,2697.5,2697.5,2795,2750,2750,2836,2850,2843,2797.5,2725,2700,2672,2795,2795,2632,2547.5,2750,2532.5,2594,2641,2650,2700,2650,2685,2800,2836,2683.5,2695,2495,2462.5,2650,2699.5,2700
"63701","Cape Girardeau","MO","Cape Girardeau","Cape Girardeau",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,550,562.5,575,525,595,600,570,580,562.5,600,600,595,595,595
"02139","Cambridge","MA","Boston","Middlesex",283,,,,,2606.5,2350,2350,2300,2300,2250,2250,2337.5,2539,2469.5,2500,2571,2686,2886.5,2700,2523.5,2481,2400,2642.5,2819,2600,2500,2479,2500,2882,2850,2820,2700,2500,2600,2700,2600,2557,2500,2600,2600,2599,2600,2700,2750,2650,2647,2650,2595,2600,2500,2500,2500,2550,2600,2600,2700,2600,2600,2600,2600,2500,2450,2400,2550,2600,2650,2800,2875,2700,2750,2792.5,2650,2500,2600,2600,2650,2600,2850,2900,2850,2900,2850,2800,2725,2700,2700,2700,2700,2750,3000
"33172","Fountainbleau","FL","Miami-Fort Lauderdale","Miami-Dade",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1650,1600,1875,1900,1700,1637.5,1600,1550,1562.5,1625,1650,1650,1550,1550
"90291","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,3442.5,3425,3397,3397,3000,3250,3320,3750,3425,3547.5,3722.5,3499.5,2900,3084.5
"11237","New York","NY","New York","Kings",286,,,,,,,,,,,,,,,,,,,,,,,2225,2199.5,2074.5,1849.5,2099,2100,2200,2200,2350,2399,2400,2400,2599,2613,2600,2550,2500,2400,2400,2350,2399,2400,2400,2400,2500,2562.5,2489.5,2400,2400,2500,2595,2550,2500,2500,2550,2650,2650,2750,2650,2600,2550,2585,2525,2500,2516.5,2500,2550,2700,2600,2742.5,2700,2700,2600,2499,2493.5,2500,2595,2600,2600,2650,2700,2595,2550,2499,2500,2473,2484.5,2495
"33131","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2375,2550,2649.5,2500,2485,2500,2500,2550,2550,2550,2550,2650,2600,2600,2600,2650,2650,2550,2550,2524.5,2549,2500,2560,2600,2500,2500,2500,2500,2600,2600,2550,2500,2512.5,2550,2500,2550,2550,2550,2550,2600,2500,2500,2500,2500,2500,2575,2575,2550,2600,2600,2690,2650,2600,2650,2650,2600,2650,2600
