"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-03-31,64435,"16057","PA","Pittsburgh","Butler","Slippery Rock",7395,161651,0.00583649113637354,0.0310229802215745,0.068145475690177,0.0123466468107702,0.0102699368028425,"2018-03","2018-Q1",161651,0,"2018-03"
2018-03-31,59188,"03766","NH","Claremont","Grafton","Lebanon",7396,236749,0.00618375309187655,0.025233628671153,0.0807939703539358,0.0426587948163961,0.00801265626980019,"2018-03","2018-Q1",236749,0,"2018-03"
2018-03-31,58722,"02333","MA","Boston","Plymouth","East Bridgewater",7397,375757,0.00553939526930292,0.017277834179357,0.0462834310217606,0.0608184377313361,0.0188564223000631,"2018-03","2018-Q1",375757,0,"2018-03"
2018-03-31,89916,"73089","OK","Oklahoma City","Grady","Tuttle",7398,172127,-0.00406181832909986,-0.0017167083277753,0.0364600895996917,0.039929219315904,0.021750866459636,"2018-01","2018-Q1",173002,-0.00505774499716766,"2017-12"
2018-03-31,65108,"17557","PA","Lancaster","Lancaster","New Holland",7399,212545,0.00182883430666912,0.00256602563195457,0.00516426818252756,0.028185152213686,0.00195647935659604,"2017-10","2017-Q4",213455,-0.00426319364737298,"2017-09"
2018-03-31,97539,"94065","CA","San Francisco","San Mateo","Redwood City",7400,1656758,0.00806263678828262,0.0434325316350463,0.193235949520979,0.130431488402428,0.0714077399784336,"2018-03","2018-Q1",1656758,0,"2018-03"
2018-03-31,84289,"60020","IL","Chicago","Lake","Fox Lake",7401,135580,0.00760272598229747,0.0243043750897154,0.066610024151739,0.077112367802896,-0.0198316359182283,"2006-04","2006-Q2",184272,-0.264239819397413,"2000-08"
2018-03-31,84532,"60481","IL","Chicago","Will","Wilmington",7402,155071,0.0010716245440754,0.0054920116194626,0.0565506809928392,0.0404298232045956,0.000219519211251296,"2007-06","2007-Q2",159939,-0.0304366039552579,"2006-07"
2018-03-31,59028,"03076","NH","Manchester","Hillsborough","Pelham",7403,357436,0.00719959648445535,0.0119444987075933,0.0493626365883589,0.0574179368988037,0.0108854462797541,"2005-12","2005-Q4",369902,-0.0337008180545117,"2005-02"
2018-03-31,58767,"02458","MA","Boston","Middlesex","Newton",7404,924205,0.00643145642105676,0.0235565129272871,0.0543461024656415,0.074972606489986,0.0418831750680611,"2018-03","2018-Q1",924205,0,"2018-03"
2018-03-31,82059,"55040","MN","Minneapolis-St Paul","Isanti","Isanti",7405,179690,-0.000939624928416148,-0.00497264491549826,0.0659982795954083,0.0581433115680858,0.0145233312442661,"2006-08","2006-Q3",198055,-0.0927267678170205,"2004-06"
2018-03-31,94006,"82930","WY","Evanston","Uinta","Evanston",7406,201501,0.00489228007181329,0.0118204140659915,0.0116273815799382,0.0199739175390345,0.0169255827125958,"2018-03","2018-Q1",201501,0,"2018-03"
2018-03-31,63156,"13492","NY","Utica","Oneida","Whitesboro",7407,137981,-0.000398446781998899,0.0115093357573803,0.042089601836747,0.029689823322594,0.00775434124539753,"2018-02","2018-Q1",138036,-0.000398446781998899,"2018-02"
2018-03-31,82259,"55409","MN","Minneapolis-St Paul","Hennepin","Minneapolis",7408,290499,0.0116100499712709,0.0353886730584168,0.110054337442395,0.0637812770799455,0.0283537349686434,"2018-03","2018-Q1",290499,0,"2018-03"
2018-03-31,96580,"92007","CA","San Diego","San Diego","Encinitas",7409,1286180,0.008424576713043,0.0283574249248229,0.116594914213931,0.0992562338012386,0.0525888694623329,"2018-03","2018-Q1",1286180,0,"2018-03"
2018-03-31,78165,"46534","IN",,"Starke","Knox",7410,96706,0.00334080345285525,0.00825739725170465,0.048746895706586,0.0282664561413022,0.00551931936768035,"2005-07","2005-Q3",101210,-0.0445015314692224,
2018-03-31,81524,"53965","WI",,"Adams","Wisconsin Dells",7411,157606,0.00308040885426611,0.00814932323516619,0.0357368172020398,0.0361488248216808,0.00888106826572277,"2018-03","2018-Q1",157606,0,"2018-03"
2018-03-31,67352,"22657","VA",,"Shenandoah","Strasburg",7412,185890,0.00938304319023468,0.0112390112281313,0.0346823704907631,0.0180882811310834,-0.00816579312001742,"2006-06","2006-Q2",237945,-0.218769043266301,"2004-10"
2018-03-31,77391,"44905","OH","Mansfield","Richland","Mansfield",7413,77750,-0.00214330633879641,0.0431760854398111,0.18571951442689,0.0442131181051886,0.00644935438525085,"2006-02","2006-Q1",86507,-0.101228802293456,"2005-05"
2018-03-31,71045,"30326","GA","Atlanta","Fulton","Atlanta",7414,371902,0.00805299635975291,0.0297059857741304,0.0560627443853487,0.0772016682080079,0.0167205338715251,"2018-03","2018-Q1",371902,0,"2018-03"
2018-03-31,87080,"66071","KS","Kansas City","Miami","Paola",7415,169091,-0.00106928493785151,0.0035550649288987,0.0354813621805667,0.0261171805563141,0.00833460259039542,"2018-02","2018-Q1",169272,-0.00106928493785151,"2018-01"
2018-03-31,86347,"64108","MO","Kansas City","Jackson","Kansas City",7416,207840,-0.00328019796282442,0.0146208108569894,0.0761886022596647,0.0532750209129287,0.026298280267312,"2018-02","2018-Q1",208524,-0.00328019796282442,"2018-02"
2018-03-31,90245,"74033","OK","Tulsa","Tulsa","Glenpool",7417,139828,0.0168051949940735,0.060999021162616,0.139518205821951,0.067833269180622,0.0297697860927906,"2018-03","2018-Q1",139828,0,"2018-03"
2018-03-31,85961,"63144","MO","St. Louis","Saint Louis","Brentwood",7418,198484,0.0114968302179098,0.0347139319692428,0.00852616282023922,0.0486527203616025,0.013063300961454,"2016-11","2016-Q4",199575,-0.00546661656019041,"2016-10"
2018-03-31,71942,"32333","FL","Tallahassee","Gadsden","Havana",7419,157043,0.00502374278436944,0.0151126337222456,0.0833764495678029,0.0760025397453357,-0.00530532359621272,"2006-10","2006-Q4",180369,-0.129323775149832,"2005-10"
2018-03-31,89718,"72719","AR","Fayetteville","Benton","Centerton",7420,167713,0.00461837045201327,0.01672587509245,0.0459574415007733,0.0555582625833282,0.0213652773150479,"2018-03","2018-Q1",167713,0,"2018-03"
2018-03-31,97749,"94542","CA","San Francisco","Alameda","Hayward",7421,889458,0.0109372780123546,0.0407204770106335,0.147674414103578,0.115783044680366,0.0359024143235149,"2018-03","2018-Q1",889458,0,"2018-03"
2018-03-31,59372,"04105","ME","Portland","Cumberland","Falmouth",7422,468555,0.00355540324912454,0.00683319903303787,0.0802096997669234,0.0601505597842091,0.0256726459917578,"2018-03","2018-Q1",468555,0,"2018-03"
2018-03-31,69626,"27949","NC","Kill Devil Hills","Dare","Kitty Hawk",7423,381479,0.0106314211081263,0.0040374264696206,0.0286972443418537,0.0141461711734054,-0.011874200871265,"2006-02","2006-Q1",486093,-0.215213961114437,
2018-03-31,86336,"64089","MO","Kansas City","Clay","Smithville",7424,242557,0.0109532403335987,0.0341377105094863,0.0710289617655241,0.0641738167310155,0.0266256255611275,"2018-03","2018-Q1",242557,0,"2018-03"
2018-03-31,399560,"25405","WV","Hagerstown","Berkeley","Martinsburg",7425,171660,0.00597160119783639,0.0192255168564677,0.0884810977388305,0.0195580754422169,-0.0079344390859184,"2006-05","2006-Q2",216953,-0.20876871949224,
2018-03-31,82464,"55805","MN","Duluth","Saint Louis","Duluth",7426,123186,0.0019031817294554,0.0289422908261708,0.155330882352941,0.0534794899463915,0.00633005863283675,"2018-03","2018-Q1",123186,0,"2018-03"
2018-03-31,90664,"75065","TX","Dallas-Fort Worth","Denton","Lake Dallas",7427,236673,0.0110644514979729,0.029612904909817,0.129801128497914,0.103844463458163,0.0401437289469329,"2018-03","2018-Q1",236673,0,"2018-03"
2018-03-31,63873,"15063","PA","Pittsburgh","Washington","Monongahela",7428,93562,-0.00331298669478977,0.00116636170053396,0.0525830258302583,0.0244386276802959,0.0103889107602051,"2018-01","2018-Q1",94049,-0.00517815181447969,"2018-01"
2018-03-31,93737,"81230","CO",,"Gunnison","Gunnison",7429,313190,0.00231063660918878,0.0246922062667884,0.159932890628761,0.0911582103172328,0.027756133458857,"2018-03","2018-Q1",313190,0,"2018-03"
2018-03-31,399584,"33974","FL","Fort Myers","Lee","Lehigh Acres",7430,181411,0.0113787143892513,0.0427237926634402,0.181984623403701,0.177949494084519,0.0101871562620157,"2018-03","2018-Q1",181411,0,"2018-03"
2018-03-31,72492,"33190","FL","Miami-Fort Lauderdale","Miami-Dade","Cutler Bay",7431,236557,0.00259382483205832,0.0125630291667737,0.0467864981591617,0.110589309221209,0.00460475408673222,"2006-06","2006-Q2",301348,-0.215003915738614,"2005-04"
2018-03-31,91882,"77372","TX","Houston","Montgomery","Splendora",7432,139883,0.0137036929677083,0.021043795620438,0.0367079226265471,0.0627505965939841,0.0201501456127486,"2018-03","2018-Q1",139883,0,"2018-03"
2018-03-31,58815,"02571","MA","Boston","Plymouth","Wareham",7433,258819,0.00368793336125459,0.0211433756805808,0.0730561613280375,0.0715132468246391,0.00502854409801112,"2005-06","2005-Q2",280936,-0.078726115556568,"2004-09"
2018-03-31,84926,"61356","IL","Ottawa","Bureau","Princeton",7434,104984,-0.00487213027735123,-0.00618154623853385,0.0261563123118427,0.0185542554527536,-0.00142329879148217,"2009-05","2009-Q2",108146,-0.0292382519926766,"2007-03"
2018-03-31,68438,"25064","WV","Charleston","Kanawha","Dunbar",7435,81872,-0.000866455951087951,-0.0113868260580813,-0.0624126795080278,0.0183818503094337,0.0106394920279704,"2017-05","2017-Q2",87730,-0.0667730536874501,"2016-09"
2018-03-31,100205,"99350","WA","Kennewick","Benton","Prosser",7436,195614,-0.00172491222340165,-0.00245289273056427,-0.00902251830086882,0.0647657984281267,0.0352783864642259,"2017-06","2017-Q2",201961,-0.0314268596412179,"2017-03"
2018-03-31,77824,"45807","OH","Lima","Allen","Elida",7437,133014,0.00485755943522373,-0.00644621555607012,0.0330943745000117,0.0421475266833813,0.0198223852534052,"2017-11","2017-Q4",133903,-0.00663913429870877,"2017-09"
2018-03-31,63318,"13827","NY","Binghamton","Tioga"," Owego",7438,114756,0.00335746511383905,-0.00227790432801822,0.0142025117323176,0.0168017401988962,0.00884272681198395,"2017-12","2017-Q4",115018,-0.00227790432801822,"2017-12"
2018-03-31,89737,"72745","AR","Fayetteville","Benton","Lowell",7439,164233,0.0109943550819652,0.0247589929179796,0.0960192198605225,0.0706258658280208,0.0197861918237778,"2018-03","2018-Q1",164233,0,"2018-03"
2018-03-31,63575,"14519","NY","Rochester","Wayne","Ontario",7440,166636,0.00318469420313412,0.0105214643937878,0.0411041066620017,0.0283493757435662,0.0148762207272926,"2018-03","2018-Q1",166636,0,"2018-03"
2018-03-31,70165,"28721","NC","Asheville","Haywood","Clyde",7441,119110,0.00885105662135264,0.0181473155136896,0.259330528007443,0.0295681392416405,-0.00517890352861827,"2007-05","2007-Q2",129244,-0.07840982946984,"2006-03"
2018-03-31,65518,"18510","PA","Scranton","Lackawanna","Scranton",7442,80410,-0.0158256122786189,-0.0274905361440683,0.0294720131100527,-0.0140295950588281,-0.0366433630351043,"2007-12","2007-Q4",119409,-0.32660017251631,"2005-04"
2018-03-31,66665,"20851","MD","Washington","Montgomery","Rockville",7443,373124,0.00285975380315003,0.01916652781837,0.0621870365151347,0.0421412644621308,0.00273000176648019,"2006-08","2006-Q3",413762,-0.0982158825605058,"2005-05"
2018-03-31,95006,"85622","AZ","Tucson","Pima","Green Valley",7444,214639,0.0143572100320887,0.0444466071385124,0.131280602537276,0.032116366428427,-0.0178043566359525,"2006-05","2006-Q2",299534,-0.283423584634799,"2004-12"
2018-03-31,74872,"38558","TN","Crossville","Cumberland","Crossville",7445,188241,0.00657177079545698,0.0139946025435917,0.0795616168104239,0.0322465991517948,-0.0122776316867504,"2008-04","2008-Q2",213001,-0.116243585710865,"2006-08"
2018-03-31,78023,"46204","IN","Indianapolis","Marion","Indianapolis",7446,315562,0.00842371678927286,0.0390240690132034,0.0315652520708976,0.0768250918260502,0.0201694845427269,"2018-03","2018-Q1",315562,0,"2018-03"
2018-03-31,86352,"64113","MO","Kansas City","Jackson","Kansas City",7447,427577,0.00223851559460131,0.00748111460360696,0.120285169309452,0.0754267434471392,0.028921850851731,"2018-03","2018-Q1",427577,0,"2018-03"
2018-03-31,63921,"15137","PA","Pittsburgh","Allegheny","North Versailles",7448,70365,0.0144749931517712,0.0365476400919215,0.0786883738042678,0.0349212013114657,-0.00287038235346637,"2008-03","2008-Q1",72417,-0.0283358879821036,"2007-07"
2018-03-31,80169,"50138","IA",,"Marion","Knoxville",7449,105768,-0.000906823849467241,0.00333915155194657,0.0263257483867838,0.0349112709624251,0.0135632256944909,"2018-02","2018-Q1",105864,-0.000906823849467241,"2018-02"
2018-03-31,89899,"73068","OK","Oklahoma City","Cleveland","Noble",7450,117718,0.0222658353161853,0.0782505152278452,0.183250072873843,0.0903839936205897,0.0313862890018988,"2018-03","2018-Q1",117718,0,"2018-03"
2018-03-31,62297,"11950","NY","New York","Suffolk","Mastic",7451,198220,0.0173371244392893,0.0437465773621467,0.0702099170697996,0.0646469821454836,-0.0305939463384002,"2006-05","2006-Q2",296440,-0.331331804075024,"2003-09"
2018-03-31,75587,"40243","KY","Louisville/Jefferson County","Jefferson","Louisville",7452,223502,-0.000996759414459716,0.00456206430038609,0.0483159084619678,0.0497910660462355,0.0245171681934746,"2018-02","2018-Q1",223725,-0.000996759414459716,"2018-02"
2018-03-31,86942,"65708","MO",,"Barry","Monett",7453,105269,0.00136027243498278,0.00668451754805393,0.0631299359712375,0.0543069711782918,0.0236339943006447,"2018-03","2018-Q1",105269,0,"2018-03"
2018-03-31,77676,"45439","OH","Dayton","Montgomery","Moraine",7454,87292,0.0111667130015754,0.0238209732468538,0.079331322023839,0.0393739547670062,-0.00357286637256449,"2005-10","2005-Q4",95234,-0.0833945859671966,"2003-03"
2018-03-31,88455,"70070","LA","New Orleans","Saint Charles","Luling",7455,201060,-0.000889489611854561,0.00038809445621996,-0.00301485610012496,0.0158822507632275,0.00570572983915474,"2016-12","2016-Q4",202125,-0.00526901669758813,"2016-11"
2018-03-31,62252,"11778","NY","New York","Suffolk","Rocky Point",7456,280581,0.0103999740720868,0.0306156931598628,0.0868029329397957,0.0290321376506673,-0.00601500690047296,"2006-05","2006-Q2",348830,-0.195651176790987,"2004-04"
2018-03-31,73462,"35453","AL","Tuscaloosa","Tuscaloosa","Cottondale",7457,125951,-0.000515807516505841,0.00198087540373264,0.00303416421119694,0.0276039624847337,-0.00240687288704866,"2007-08","2007-Q3",133348,-0.0554713981462039,"2006-01"
2018-03-31,79379,"48801","MI","Alma","Gratiot","Alma",7458,82780,-0.00494043826856271,-0.00279477665879632,0.0300503950724818,0.0551993999751246,0.0308062663212474,"2018-01","2018-Q1",83412,-0.00757684745600153,"2017-12"
2018-03-31,84297,"60033","IL","Chicago","McHenry","Harvard",7459,117730,0.00324672557925504,0.0053027521368981,0.0126005246634843,0.0452203980038406,-0.0238640908187431,"2006-10","2006-Q4",164855,-0.285857268508689,"1998-05"
2018-03-31,91352,"76302","TX","Wichita Falls","Wichita","Wichita Falls",7460,101087,0.000702858953037143,0.0127841620663053,0.0118616243919041,0.0223458286291895,0.00265491706078569,"2006-11","2006-Q4",101531,-0.00437304862554294,"2006-11"
2018-03-31,58558,"01940","MA","Boston","Essex","Lynnfield",7461,641439,0.00505946318609862,0.0264617068569042,0.038427915078792,0.0565636818450983,0.0287476731494549,"2018-03","2018-Q1",641439,0,"2018-03"
2018-03-31,79360,"48750","MI",,"Iosco","Au Sable",7462,64805,-0.00117137528706401,0.00321996377540753,0.0554388365010342,0.038758706607531,-0.00373212536995093,"2005-07","2005-Q3",76182,-0.149339739045969,"2001-07"
2018-03-31,92550,"78612","TX","Austin","Bastrop","Cedar Creek",7463,202517,0.00333922900472149,0.0134160011209192,0.127462114885704,0.0878990763120897,0.0441482403159537,"2018-03","2018-Q1",202517,0,"2018-03"
2018-03-31,71873,"32220","FL","Jacksonville","Duval","Jacksonville",7464,166352,0.00238013461318293,0.0161507073570015,0.143509194019591,0.114133581063323,-0.000079315201509278,"2006-08","2006-Q3",189147,-0.120514731928077,"2005-08"
2018-03-31,68608,"25428","WV","Hagerstown","Berkeley","Inwood",7465,168890,0.00651382325071366,0.0239108556739781,0.0906331729682606,0.0222808508547647,-0.00778606548930505,"2006-01","2006-Q1",212801,-0.206347714531417,
2018-03-31,71763,"32063","FL","Jacksonville","Baker","Macclenny",7466,172332,0.00795451886858667,0.0211903576761715,0.115042186448574,0.0830482714524463,0.00692890169627547,"2006-11","2006-Q4",177862,-0.0310915203922142,"2006-08"
2018-03-31,67517,"23072","VA","Virginia Beach","Gloucester","Hayes",7467,221384,0.000981159033671388,-0.00451015571953397,0.0150526590891376,0.0280252589948582,-0.00145852721249051,"2007-04","2007-Q2",239250,-0.074675026123302,"2006-01"
2018-03-31,60268,"06371","CT","New London","New London","Old Lyme",7468,399156,0.00237563094849451,0.00707451961892459,0.0189127166257814,0.0182473506716272,-0.0164402603518767,"2006-04","2006-Q2",503294,-0.206912858090897,"2004-01"
2018-03-31,66675,"20866","MD","Washington","Montgomery","Burtonsville",7469,315837,0.00871584245691582,0.0306919642857143,0.0588821016917331,0.0486210054733294,-0.00388361103346235,"2007-01","2007-Q1",363061,-0.130071806115226,"2005-02"
2018-03-31,61185,"08812","NJ","New York","Somerset","Green Brook",7470,311010,0.0035850389965763,0.0121354720923194,0.0551653944020356,0.0374705507327455,-0.0100807820302642,"2006-07","2006-Q3",380007,-0.181567707963274,"2004-07"
2018-03-31,399580,"33812","FL","Lakeland","Polk","Highland City",7471,205322,0.0147827075435796,0.0390789473684211,0.107633381884879,0.106324808025198,0.00923773664539751,"2006-07","2006-Q3",226694,-0.0942768666131437,"2006-03"
2018-03-31,58991,"02917","RI","Providence","Providence","Smithfield",7472,293751,0.00434559628008753,0.0148451912911896,0.121842144458405,0.0636887532272206,0.0101889355258218,"2005-08","2005-Q3",324789,-0.0955635812789226,"2004-06"
2018-03-31,62210,"11730","NY","New York","Suffolk"," Islip",7473,368346,-0.00781687712795759,-0.0156756063407908,-0.0125751601047617,0.00101790777148669,-0.0120597670824234,"2005-07","2005-Q3",468448,-0.213688605779083,"2003-05"
2018-03-31,62861,"12953","NY","Malone","Franklin"," Malone",7474,83873,0.012249873277173,0.0203776247597265,0.0905911112266923,0.0439195322423676,0.00783250162229598,"2018-03","2018-Q1",83873,0,"2018-03"
2018-03-31,72635,"33478","FL","Miami-Fort Lauderdale","Palm Beach","Jupiter",7475,409053,0.00398350636919225,0.0232080545306735,0.0634337961747341,0.107857914938,0.0247336833294045,"2005-11","2005-Q4",477951,-0.144152852489063,"2005-03"
